,Initiator,Responder,Start_time,End_time,Memory_size,Fidelity,Wait_time,Throughput
191,Argonne_2,Fermilab_2,117903128000002.0,128903128000002.0,17,0.8880626934376376,50901836000000.0,36.72727272727273
192,Argonne_2,Argonne_3,145703638000003.0,163703638000003.0,18,0.948553483643008,16800510000000.0,167.61111111111111
193,Argonne_2,NU,167003706000004.0,180003706000004.0,11,0.9189369740976557,3300068000000.0,15.769230769230768
194,Argonne_2,Argonne_3,217704930000005.0,227704930000005.0,16,0.9270452367799427,37701224000000.0,185.5
195,Argonne_2,Fermilab_2,282106732000006.0,296106732000006.0,10,0.9607025398260657,54401802000000.0,0.0
196,Argonne_2,UChicago_PME,314007276000007.0,331007276000007.0,13,0.8775037278003464,17900544000000.0,101.82352941176471
197,Argonne_2,Argonne_1,332707276000008.0,343707276000008.0,11,0.8946805175514331,1700000000000.0,302.27272727272725
198,Argonne_2,StarLight,397309112000009.0,411309112000009.0,13,0.8624461348350059,53601836000000.0,78.78571428571429
199,Argonne_2,NU,503212274000010.0,515212274000010.0,10,0.813062990230034,91903162000000.0,17.916666666666668
200,Argonne_2,NU,572114314000011.0,588114314000011.0,13,0.8948696050307224,56902040000000.0,25.3125
201,Argonne_2,Fermilab_2,612915130000012.0,622915130000012.0,10,0.9396852193478442,24800816000000.0,10.1
202,Argonne_2,UChicago_HC,668716762000013.0,683716762000013.0,12,0.9520084058198098,45801632000000.0,21.866666666666667
203,Argonne_2,UChicago_HC,686116830000014.0,697116830000014.0,17,0.9015739136489254,2400068000000.0,34.0
204,Argonne_2,StarLight,720917578000015.0,733917578000015.0,10,0.8433089534220077,23800748000000.0,49.84615384615385
205,Argonne_2,Argonne_3,797919720000016.0,808919720000016.0,11,0.9223223157390253,64002142000000.0,85.27272727272728
206,Argonne_2,Fermilab_2,846821080000017.0,858821080000017.0,11,0.8311526151496016,37901360000000.0,19.583333333333332
207,Argonne_2,Fermilab_2,870421420000018.0,883421420000018.0,10,0.9668052942346469,11600340000000.0,7.615384615384616
208,Argonne_2,Fermilab_1,919622746000019.0,933622746000019.0,11,0.9080136502519573,36201326000000.0,69.07142857142857
209,Argonne_2,UChicago_HC,943623052000020.0,961623052000020.0,12,0.8579020437955716,10000306000000.0,27.88888888888889
210,Argonne_3,Fermilab_2,129704828000000.0,143704828000000.0,16,0.8637421676971033,129704828000000.0,75.0
211,Argonne_3,StarLight,228007718000001.0,242007718000001.0,14,0.8119117004527777,84302890000000.0,113.57142857142857
212,Argonne_3,Fermilab_2,262708364000002.0,280708364000002.0,14,0.9396607626234847,20700646000000.0,66.72222222222221
213,Argonne_3,StarLight,333010132000003.0,349010132000003.0,10,0.8514190556929486,52301768000000.0,62.93749999999999
214,Argonne_3,UChicago_PME,363310574000004.0,381310574000004.0,14,0.9613173836223804,14300442000000.0,118.27777777777777
215,Argonne_3,UChicago_HC,427012206000005.0,446012206000005.0,16,0.9815542363644311,45701632000000.0,2.31578947368421
216,Argonne_3,Fermilab_2,450212308000006.0,460212308000006.0,10,0.8180952300410247,4200102000000.0,40.4
217,Argonne_3,UChicago_PME,464512410000007.0,482512410000007.0,15,0.8106041211563911,4300102000000.0,131.55555555555554
218,Argonne_3,UChicago_HC,486512580000008.0,498512580000008.0,11,0.8527970880195982,4000170000000.0,28.583333333333336
219,Argonne_3,Fermilab_2,543714280000009.0,555714280000009.0,14,0.8876667325958627,45201700000000.0,70.5
220,Argonne_3,UChicago_HC,588515334000010.0,604515334000010.0,12,0.8957497929314671,32801054000000.0,57.0
221,Argonne_3,Fermilab_2,641316592000011.0,653316592000011.0,11,0.848452986370845,36801258000000.0,38.166666666666664
222,Argonne_3,Fermilab_2,697118258000012.0,709118258000012.0,19,0.9382512920615841,43801666000000.0,74.66666666666667
223,Argonne_3,Fermilab_1,806921522000013.0,819921522000013.0,13,0.8638093037399784,97803264000000.0,72.38461538461537
224,Argonne_3,NU,882823698000014.0,899823698000014.0,11,0.8812486551354146,62902176000000.0,40.705882352941174
225,Argonne_3,Fermilab_2,914424276000015.0,929424276000015.0,11,0.8290915132645463,14600578000000.0,25.933333333333334
