,Node,Start_time,End_time,Memory_size
308,Fermilab_1,72120190000003.0,89120190000003.0,28
309,Fermilab_1,77217650000003.0,90217650000003.0,22
310,Fermilab_1,89777665000001.0,102777665000001.0,14
311,Fermilab_1,92400000000004.0,110400000000004.0,15
312,Fermilab_1,103217500000004.0,118217500000004.0,17
313,Fermilab_1,104077665000002.0,123077665000002.0,17
314,Fermilab_1,112331075000005.0,124331075000005.0,16
315,Fermilab_1,124477665000003.0,142477665000003.0,12
316,Fermilab_1,124437190000004.0,137437190000004.0,28
317,Fermilab_1,141033270000005.0,160033270000005.0,24
318,Fermilab_1,144645560000005.0,160645560000005.0,20
319,Fermilab_1,167998745000004.0,185998745000004.0,10
320,Fermilab_1,169409610000004.0,180409610000004.0,30
321,Fermilab_1,181576540000006.0,193576540000006.0,26
322,Fermilab_1,187598745000005.0,199598745000005.0,16
323,Fermilab_1,201498745000006.0,213498745000006.0,19
324,Fermilab_1,216401380000007.0,230401380000007.0,11
325,Fermilab_1,226155175000007.0,236155175000007.0,24
326,Fermilab_1,230919415000008.0,244919415000008.0,11
327,Fermilab_1,237204065000008.0,249204065000008.0,12
328,Fermilab_1,238981415000008.0,250981415000008.0,26
329,Fermilab_1,252781415000009.0,264781415000009.0,20
330,Fermilab_1,261030915000009.0,274030915000009.0,14
331,Fermilab_1,265782350000008.0,275782350000008.0,26
332,Fermilab_1,276633550000010.0,289633550000010.0,13
333,Fermilab_1,278482850000009.0,296482850000009.0,26
334,Fermilab_1,298137365000006.0,308137365000006.0,22
335,Fermilab_1,306573075000011.0,319573075000011.0,17
336,Fermilab_1,310622050000011.0,324622050000011.0,24
337,Fermilab_1,338252915000010.0,355252915000010.0,32
338,Fermilab_1,340118720000012.0,358118720000012.0,11
339,Fermilab_1,355322050000013.0,373322050000013.0,16
340,Fermilab_1,357052915000011.0,368052915000011.0,20
341,Fermilab_1,363018720000013.0,382018720000013.0,12
342,Fermilab_1,369352915000012.0,379352915000012.0,15
343,Fermilab_1,382213510000007.0,394213510000007.0,24
344,Fermilab_1,395529200000009.0,408529200000009.0,26
345,Fermilab_1,406526450000016.0,420526450000016.0,24
346,Fermilab_1,410183160000014.0,424183160000014.0,13
347,Fermilab_1,436739985000013.0,451739985000013.0,28
348,Fermilab_1,437214780000015.0,456214780000015.0,11
349,Fermilab_1,452206905000010.0,468206905000010.0,36
350,Fermilab_1,466620050000016.0,478620050000016.0,10
351,Fermilab_1,473163160000014.0,492163160000014.0,28
352,Fermilab_1,481522685000017.0,500522685000017.0,10
353,Fermilab_1,492237225000019.0,504237225000019.0,32
354,Fermilab_1,501180765000007.0,520180765000007.0,15
355,Fermilab_1,504768660000015.0,521768660000015.0,20
356,Fermilab_1,521949035000018.0,534949035000018.0,11
357,Fermilab_1,523668660000016.0,541668660000016.0,38
358,Fermilab_1,542649035000019.0,553649035000019.0,18
359,Fermilab_1,542644620000014.0,556644620000014.0,20
360,Fermilab_1,552673435000015.0,562673435000015.0,12
361,Fermilab_1,564570115000020.0,574570115000020.0,17
362,Fermilab_1,565491585000017.0,578491585000017.0,28
363,Fermilab_1,576470115000021.0,592470115000021.0,16
364,Fermilab_1,589409260000018.0,607409260000018.0,24
365,Fermilab_1,594270115000022.0,611270115000022.0,10
366,Fermilab_1,624853445000018.0,636853445000018.0,46
367,Fermilab_1,639407005000023.0,654407005000023.0,13
368,Fermilab_1,657104405000019.0,671104405000019.0,32
369,Fermilab_1,664820430000024.0,675820430000024.0,15
370,Fermilab_1,671430205000016.0,682430205000016.0,34
371,Fermilab_1,676670315000012.0,689670315000012.0,12
372,Fermilab_1,683466870000021.0,702466870000021.0,16
373,Fermilab_1,690036540000025.0,701036540000025.0,11
374,Fermilab_1,701147875000012.0,715147875000012.0,30
375,Fermilab_1,715158020000026.0,732158020000026.0,19
376,Fermilab_1,716704675000017.0,728704675000017.0,20
377,Fermilab_1,730847290000020.0,742847290000020.0,24
378,Fermilab_1,751672730000021.0,763672730000021.0,22
379,Fermilab_1,753127885000031.0,770127885000031.0,20
380,Fermilab_1,765072730000022.0,781072730000022.0,20
381,Fermilab_1,770513355000027.0,787513355000027.0,10
382,Fermilab_1,790027885000033.0,801027885000033.0,40
383,Fermilab_1,798218725000028.0,809218725000028.0,10
384,Fermilab_1,801100675000023.0,812100675000023.0,30
385,Fermilab_1,812246080000019.0,825246080000019.0,22
386,Fermilab_1,813200675000024.0,825200675000024.0,10
387,Fermilab_1,817216985000010.0,834216985000010.0,10
388,Fermilab_1,827100675000025.0,839100675000025.0,21
389,Fermilab_1,838266310000013.0,854266310000013.0,28
390,Fermilab_1,849505175000026.0,867505175000026.0,22
391,Fermilab_1,854983165000029.0,869983165000029.0,14
392,Fermilab_1,866296030000028.0,881296030000028.0,13
393,Fermilab_1,870205675000027.0,883205675000027.0,22
394,Fermilab_1,871483165000030.0,883483165000030.0,11
395,Fermilab_1,882596030000029.0,899596030000029.0,14
396,Fermilab_1,886185800000031.0,902185800000031.0,13
397,Fermilab_1,913109515000032.0,925109515000032.0,22
398,Fermilab_1,925474835000012.0,941474835000012.0,24
